authorId,authorUrl,authorName
a2572,50636363,C. Bell
a2573,5043909,I. Belopolski
a2574,37774270,G. Bergmann
a2575,1388229789,J. Berliner
a2576,133566464,A. Bertolini
a2577,35251713,D. Bessis
a2578,102803299,J. Betzwieser
a2579,102314556,P. Beyersdorf
a2580,6071041,T. Bhadbhade
a2581,103182223,I. Bilenko
a2582,3537459,G. Billingsley
a2583,145900192,J. Birch
a2584,3928470,M. Bitossi
a2585,145438043,M. Bizouard
a2586,143852361,E. Black
a2587,123783904,J. K. Blackburn
a2588,3698756,L. Blackburn
a2589,144115019,D. Blair
a2590,114453849,M. Blom
a2591,50420291,O. Bock
a2592,102247113,T. Bodiya
a2593,102299016,M. Boer
a2594,3351144,C. Bogan
a2595,30967961,C. Bond
a2596,48250691,F. Bondu
a2597,144238189,L. Bonelli
a2598,7020798,R. Bonnand
a2599,152234860,R. Bork
a2600,47440339,M. Born
a2601,49182948,S. Bose
a2602,145709012,L. Bosi
a2603,48278251,J. Bowers
a2604,2661434,C. Bradaschia
a2605,145260172,P. Brady
a2606,2073793837,V. Braginsky
a2607,4296065,M. Branchesi
a2608,1766849,C. Brannen
a2609,50857391,J. Brau
a2610,1968739,J. Breyer
a2611,48198376,T. Briant
a2612,1382509470,D. Bridges
a2613,152411599,A. Brillet
a2614,82892061,M. Brinkmann
a2615,91963843,V. Brisson
a2616,4750741,M. Britzger
a2617,1380990745,A. Brooks
a2618,47627248,D. Brown
a2619,30739581,F. Bruckner
a2620,46385372,T. Bulik
a2621,1381265210,H. Bulten
a2622,1986356,A. Buonanno
a2623,2899378,D. Buskulic
a2624,152455870,C. Buy
a2625,49193459,R. Byer
a2626,152140806,L. Cadonati
a2627,117966704,J. Bustillo
a2628,143667231,E. Calloni
a2629,123524657,J. Camp
a2630,6216322,P. Campsie
a2631,153744736,K. Cannon
a2632,2176559,B. Canuel
a2633,2107189013,J. Cao
a2634,47470602,C. Capano
a2635,113473419,F. Carbognani
a2636,152138448,L. Carbone
a2637,117105202,S. Caride
a2638,49481676,A. Castiglia
a2639,116911935,S. Caudill
a2640,3180530,M. Cavaglià
a2641,144933360,F. Cavalier
a2642,114630993,R. Cavalieri
a2643,145737309,G. Cella
a2644,88163655,C. Cepeda
a2645,87208027,E. Cesarini
a2646,114930526,R. Chakraborty
a2647,6005580,T. Chalermsongsak
a2648,145588957,S. Chao
a2649,4037813,P. Charlton
a2650,1380750118,É. Chassande-Mottin
a2651,46772568,X. Chen
a2652,117744810,Y. Chen
a2653,118274237,A. Chincarini
a2654,115125004,A. Chiummo
a2655,2182390053,H. Cho
a2656,1380990049,J. Chow
a2657,47486131,N. Christensen
a2658,92149556,Q. Chu
a2659,143609933,S. Chua
a2660,2107353568,S. Chung
a2661,48991271,G. Ciani
a2662,7439763,F. Clara
a2663,1387921426,D. Clark
a2664,2107296475,J. Clark
a2665,100646313,F. Cleva
a2666,2195505,E. Coccia
a2667,152304200,P. Cohadon
a2668,30117328,A. Colla
a2669,38541625,M. Colombini
a2670,93674976,M. Constancio
a2671,3530888,Jr.
a2672,117375690,A. Conte
a2673,46301198,R. Conte
a2674,97471404,D. Cook
a2675,153438182,T. Corbitt
a2676,33162531,M. Cordier
a2677,46896857,N. Cornish
a2678,38968981,A. Corsi
a2679,1381747737,C. Costa
a2680,1380955296,M. Coughlin
a2681,112985568,J. Coulon
a2682,1381247907,S. Countryman
a2683,72600944,P. Couvares
a2684,114235616,D. Coward
a2685,87320541,M. Cowart
a2686,152732350,D. Coyne
a2687,38762862,K. Craig
a2688,3286468,J. Creighton
a2689,39579059,T. Creighton
a2690,116386961,S. Crowder
a2691,47621253,A. Cumming
a2692,145127370,L. Cunningham
a2693,114728464,E. Cuoco
a2694,40156972,K. Dahl
a2695,88973502,T. Canton
a2696,6077077,M. Damjanic
a2697,115429754,S. Danilishin
a2698,103357781,S. D’Antonio
a2699,48563045,K. Danzmann
a2700,89905134,V. Dattilo
a2701,5732142,B. Daudert
a2702,5317183,H. Daveloza
a2703,2422638,M. Davier
a2704,1390496750,G. Davies
a2705,30155388,E. Daw
a2706,3226157,R. Day
a2707,4368156,T. Dayanga
a2708,113858621,G. Debreczeni
a2709,114167875,J. Degallaix
a2710,104279293,E. Deleeuw
a2711,30907860,S. Deleglise
a2712,121581971,W. D. Pozzo
a2713,115229738,T. Denker
a2714,81144188,T. Dent
a2715,144422141,H. Dereli
a2716,103375672,V. Dergachev
a2717,152183805,R. Rosa
a2718,1379600228,R. Derosa
a2719,88410062,R. DeSalvo
a2720,67249590,S. Dhurandhar
a2721,2107359952,M. Díaz
a2722,143790166,A. Dietz
a2723,117819916,L. Fiore
a2724,117423583,A. Lieto
a2725,51931522,I. Palma
a2726,3898754,A. Virgilio
a2727,108743342,K. Dmitry
a2728,98355828,F. Donovan
a2729,70030655,K. Dooley
a2730,116742569,S. Doravari
a2731,50814092,M. Drago
a2732,115442996,R. Drever
a2733,1380953916,J. Driggers
a2734,88620390,Z. Du
a2735,91883608,J. Dumas
a2736,1380952801,S. Dwyer
a2737,118447799,T. Eberle
a2738,1383234591,M. Edwards
a2739,114569092,A. Effler
a2740,116554702,P. Ehrens
a2741,115919215,J. Eichholz
a2742,5229773,S. Eikenberry
a2743,152484258,G. Endrőczi
a2744,114667899,R. Essick
a2745,118435627,T. Etzel
a2746,153249669,K. Evans
a2747,152520046,M. Evans
a2748,2059732668,T. Evans
a2749,117948874,M. Factourovich
a2750,103095521,V. Fafone
a2751,117928735,S. Fairhurst
a2752,144618168,Q. Fang
a2753,122288640,B. Farr
a2754,3305699,W. Farr
a2755,118468635,Marc Favata
a2756,152400008,D. Fazi
a2757,114130233,H. Fehrmann
a2758,6151287,D. Feldbaum
a2759,152467175,I. Ferrante
a2760,38221863,F. Ferrini
a2761,3156628,F. Fidecaro
a2762,2652452,L. Finn
a2763,2013513,I. Fiori
a2764,144637284,R. Fisher
a2765,114113853,R. Flaminio
a2766,49886845,E. Foley
a2767,144278796,S. Foley
a2768,3524074,E. Forsi
a2769,1388229815,L. Forte
a2770,50574924,N. Fotopoulos
a2771,115435111,J. Fournier
a2772,51095921,S. Franco
a2773,145109103,S. Frasca
a2774,3354610,F. Frasconi
a2775,122366503,M. Frede
a2776,1964555,M. Frei
a2777,71670763,Z. Frei
a2778,115663812,A. Freise
a2779,50824232,R. Frey
a2780,37687486,T. Fricke
a2781,115408992,P. Fritschel
a2782,96553501,V. Frolov
a2783,144043501,M. Fujimoto
a2784,29988189,P. Fulda
a2785,115834392,M. Fyffe
a2786,5218632,J. Gair
a2787,2103496,L. Gammaitoni
a2788,117857209,J. Garcia
a2789,117296834,F. Garufi
a2790,50878058,N. Gehrels
a2791,2178546,G. Gemme
a2792,115344837,E. Génin
a2793,145767299,A. Gennai
a2794,145812930,L. Gergely
a2795,2158073054,S. Ghosh
a2796,52028425,J. Giaime
a2797,5543469,S. Giampanis
a2798,122563564,K. Giardina
a2799,50741320,A. Giazotto
a2800,1387911026,S. Gil-Casanova
a2801,114901002,C. Gill
a2802,145278071,J. Gleason
a2803,3009028,E. Goetz
a2804,144377467,R. Goetz
a2805,113125579,L. Gondán
a2806,114066309,G. González
a2807,1381325944,N. Gordon
a2808,1381196394,M. Gorodetsky
a2809,114446708,S. Gossan
a2810,4168700,S. Gossler
a2811,3228784,R. Gouaty
a2812,79016481,C. Graef
a2813,39764217,P. Graff
a2814,152494692,M. Granata
a2815,145616193,A. Grant
a2816,113927608,S. Gras
a2817,48904987,C. Gray
a2818,145043164,R. Greenhalgh
a2819,103339974,A. Gretarsson
a2820,3197289,C. Griffo
a2821,98525415,H. Grote
a2822,145827385,K. Grover
a2823,4705477,S. Grunewald
a2824,120870345,G. Guidi
a2825,31669459,C. Guido
a2826,1379644326,K. Gushwa
a2827,102343727,E. Gustafson
a2828,50660024,R. Gustafson
a2829,1384189893,B. Hall
a2830,1383473606,E. Hall
a2831,153031769,D. Hammer
a2832,152121682,G. Hammond
a2833,1381197131,M. Hanke
a2834,80725511,J. Hanks
a2835,38324247,C. Hanna
a2836,153192831,J. Hanson
a2837,152128402,J. Harms
a2838,1381238926,G. Harry
a2839,123928772,I. Harry
a2840,5033553,E. Harstad
a2841,1381019489,M. Hartman
a2842,51185544,K. Haughian
a2843,41194652,K. Hayama
a2844,152160709,J. Heefner
a2845,144623894,A. Heidmann
a2846,117264820,M. Heintze
a2847,113704890,H. Heitmann
a2848,2153135,P. Hello
a2849,144338725,G. Hemming
a2850,2193312,M. Hendry
a2851,70669801,I. Heng
a2852,144831748,A. Heptonstall
a2853,48877253,M. Heurs
a2854,144492151,S. Hild
a2855,145701571,D. Hoak
a2856,145982223,K. Hodge
a2857,144320177,K. Holt
a2858,144886822,T. Hong
a2859,121428497,S. Hooper
a2860,49408020,T. Horrom
a2861,103317640,D. Hosken
a2862,145424660,J. Hough
a2863,1381196544,E. Howell
a2864,2166450240,Y. Hu
a2865,103874060,Z. Hua
a2866,121948406,V. Huang
a2867,1387828671,E. Huerta
a2868,49292918,B. Hughey
a2869,102406351,S. Husa
a2870,144078859,S. Huttner
a2871,51443500,M. Huynh
a2872,1381195806,T. Huynh--Dinh
a2873,41189581,J. Iafrate
a2874,1380990114,D. Ingram
a2875,144777213,R. Inta
a2876,1878450,T. Isogai
a2877,123007591,A. Ivanov
a2878,9187876,B. Iyer
a2879,145074702,K. Izumi
a2880,118331453,M. Jacobson
a2881,48873824,E. James
a2882,30999580,H. Jang
a2883,6019349,Y. Jang
a2884,88686143,P. Jaranowski
a2885,2083633379,F. Jiménez-Forteza
a2886,1872098,W. Johnson
a2887,1383482964,D. Jones
a2888,2157480559,R. Jones
a2889,144941913,R. Jonker
a2890,118172051,L. Ju
a2891,145705626,K. Haris
a2892,3252957,P. Kalmus
a2893,4013201,V. Kalogera
a2894,102803775,S. Kandhasamy
a2895,113109199,G. Kang
a2896,117960293,J. Kanner
a2897,117461506,M. Kasprzack
a2898,3110392,R. Kasturi
a2899,73572953,E. Katsavounidis
a2900,92990302,W. Katzman
a2901,47115119,H. Kaufer
a2902,72310918,K. Kaufman
a2903,103330154,K. Kawabe
a2904,50097945,S. Kawamura
a2905,3088874,F. Kawazoe
a2906,47487881,F. Kéfélian
a2907,94813340,D. Keitel
a2908,1381238725,D. Kelley
a2909,117502934,W. Kells
a2910,102477370,D. Keppel
a2911,5233078,A. Khalaidovski
a2912,102504065,F. Khalili
a2913,116023257,E. Khazanov
a2914,2107427690,B. Kim
a2915,2107550456,C. Kim
a2916,81853995,K. Kim
a2917,2107349990,N. Kim
a2918,2157680741,W. Kim
a2919,103297393,Y. Kim
a2920,1383471368,P. King
a2921,1380953270,D. Kinzel
a2922,103207712,J. Kissel
a2923,50881080,S. Klimenko
a2924,113878828,J. Kline
a2925,102990823,S. Koehlenbeck
a2926,152384227,K. Kokeyama
a2927,47186030,V. Kondrashov
a2928,134728848,S. Koranda
a2929,1387828089,W. Korth
a2930,123935440,I. Kowalska
a2931,116559403,D. Kozak
a2932,117543300,A. Kremin
a2933,6969757,V. Kringel
a2934,145264486,B. Krishnan
a2935,2009439,A. Królak
a2936,1848510,C. Kucharczyk
a2937,46244357,S. Kudła
a2938,143774507,G. Kuehn
a2939,50333527,A. Kumar
a2940,2107297300,D. Kumar
a2941,2211868750,P. Kumar
a2942,3325017,R. Kumar
a2943,4306289,R. Kurdyumov
a2944,152544506,P. Kwee
a2945,46654886,M. Landry
a2946,145830850,B. Lantz
a2947,38489633,S. Larson
a2948,1381303595,P. Lasky
a2949,103120407,C. Lawrie
a2950,2025374,A. Lazzarini
a2951,4943865,P. Leaci
a2952,4348499,E. Lebigot
a2953,2109155822,C. Lee
a2954,153797038,H. Lee
a2955,79933754,J. Lee
a2956,97896390,M. Leonardi
a2957,1380953715,J. Leong
a2958,144867899,A. L. Roux
a2959,1947995,N. Leroy
a2960,152283057,N. Letendre
a2961,152480482,B. Levine
a2962,47132163,J. Lewis
a2963,6420745,V. Lhuillier
a2964,1410145171,T. G. F. Li
a2965,97470840,A. Lin
a2966,1383461830,T. Littenberg
a2967,5135129,V. Litvine
a2968,2118135724,F. Liu
a2969,93578151,H. Liu
a2970,49421475,Y. Liu
a2971,92856980,Z. Liu
a2972,50841153,D. Lloyd
a2973,102887138,N. Lockerbie
a2974,6549875,V. Lockett
a2975,4728385,D. Lodhia
a2976,102586356,K. Loew
a2977,50369864,J. Logue
a2978,1387833365,A. Lombardi
a2979,2888078,M. Lorenzini
a2980,2289734,V. Loriette
a2981,5282740,M. Lormand
a2982,2014559,G. Losurdo
a2983,1381196827,J. Lough
a2984,144923139,J. Luan
a2985,87649791,M. Lubinski
a2986,103021179,H. Luck
a2987,87451944,A. Lundgren
a2988,144040646,J. Macarthur
a2989,47675572,E. Macdonald
a2990,6032540,B. Machenschalk
a2991,102909091,M. Macinnis
a2992,1381197152,D. Macleod
a2993,1381197312,F. Magaña-Sandoval
a2994,6266983,M. Mageswaran
a2995,5119521,K. Mailand
a2996,2590296,E. Majorana
a2997,46486304,I. Maksimovic
a2998,3595315,V. Malvezzi
a2999,144047572,N. Man
a3000,2125350942,G. Manca
a3001,31382442,I. Mandel
a3002,152482307,V. Mandic
a3003,5720000,V. Mangano
a3004,2108329,M. Mantovani
a3005,2950393,F. Marchesoni
a3006,144045039,F. Marion
a3007,50184636,S. Márka
a3008,40412024,Z. Marka
a3009,144849745,R. Baker
a3010,2447179,P. Inventado
a3011,2326638,Avita Katal
a3012,2077643,M. Wazid
a3013,145270838,R. Goudar
a3014,2314246,Huchang Liao
a3015,2087083011,Ming Tang
a3016,8043060,L. Luo
a3017,49673304,Chunyang Li
a3018,1682727,F. Chiclana
a3019,145681778,Xiao-Jun Zeng
a3020,1700820,P. Smaldino
a3021,3657451,R. Mcelreath
a3022,10343838,J. Enck
a3023,2336959,M. Schader
a3024,144366978,W. Gaul
a3025,34724546,M. Vichi
a3026,11486280,N. Ohsumi
a3027,100590897,K. Yajima
a3028,35098477,H. Bock
a3029,47401919,Y. Baba
a3030,2515446,A. Rizzi
a3031,31823352,C. Yang
a3032,32780423,Qunying Huang
a3033,2574686,Zhenlong Li
a3034,2146385158,Kai Liu
a3035,46183721,F. Hu
a3036,145748883,J. Luengo
a3037,143667331,C. Gabriel
a3038,3130755,C. Arviset
a3039,52459332,D. Ponz
a3040,3308291,S. Enrique
a3041,47975256,A. Lupia
a3042,11448500,Colin Elman
a3043,14085395,C. Snijders
a3044,2327470,U. Matzat
a3045,2939966,Ulf-Dietrich Reips
a3046,145684572,D. Lindsay
a3047,117270759,P. Adams
a3048,1874113,D. Gilbert
a3049,34896633,Stephen Pettigrew
a3050,144882054,T. Wilson
a3051,2414623,W. Michener
a3052,2111036325,Matthew B. Jones
a3053,9414241,Karim Abouelmehdi
a3054,1935321,A. B. Hssane
a3055,10441982,Hayat Khaloufi
a3056,2988652,R. Viseur
a3057,144143284,R. Graham
a3058,1717349,D. Knuth
a3059,2141503355,Oren Patashnik
a3060,40119133,G. Carlsson
a3061,145948621,G. Box
a3062,38743172,W. G. Hunter
a3063,145408842,J. S. Hunter
a3064,152181346,Tony (Anthony) John Grenville Hey
a3065,2491371,R. Hutchinson
a3066,144799908,D. Sheldon
a3067,37535697,Weng-Keen Wong
a3068,1975339,Christopher Kullenberg
a3069,3215189,Dick Kasperowski
a3070,4545720,S. Hampton
a3071,31958755,C. Strasser
a3072,4190588,J. Tewksbury
a3073,6601426,W. Gram
a3074,145474523,A. Budden
a3075,2976081,A. Batcheller
a3076,40598408,C. Duke
a3077,46558055,J. Porter
a3078,3253342,G. Verbeke
a3079,2491165,G. Molenberghs
a3080,48018810,Sanchita Bhattacharya
a3081,38170019,Sandra Andorf
a3082,152268965,Linda Gomes
a3083,2054388427,Henry Schaefer
a3084,3390886,J. Pontius
a3085,152449834,Patty Berger
a3086,1393077058,Vince Desborough
a3087,2109970090,Thomas Smith
a3088,144580534,John Campbell
a3089,37491940,Elizabeth Thomson
a3090,153674512,Ruth Monteiro
a3091,2067342602,Patricia Guimaraes
a3092,145861084,Bryan Walters
a3093,3266580,Jeffrey A. Wiser
a3094,1716151,A. Butte
a3095,38480469,Jacob Metcalf
a3096,48024382,K. Crawford
a3097,49797273,M. Gardiner
a3098,11335058,L. Allee
a3099,153003191,P. Brown
a3100,4568911,J. Losey
a3101,32009158,H. Roy
a3102,39095959,R. Smyth
a3103,144172468,D. Donaldson
a3104,5109349,A. Storeygard
a3105,49386177,D. Aksnes
a3106,2161266,G. Sivertsen
a3107,117019660,Peter Bhlmann
a3108,88941006,S. Geer
a3109,145911981,J. Hunter
a3110,2882686,A. Alabri
a3111,2143580,C. Ingen
a3112,144921859,J. Ramsay
a3113,2056371619,Bernard Walter Silverman
a3114,1660273589,E. S. St. Pierre
a3115,71170454,A. Jackson
a3116,23109668,Julien Troudet
a3117,3202111,P. Grandcolas
a3118,3709509,A. Blin
a3119,1398779531,Régine Vignes-Lebbe
a3120,3652060,F. Legendre
a3121,1380260980,H. Flewelling
a3122,7232378,E. Magnier
a3123,41200687,K. Chambers
a3124,48012365,J. Heasley
a3125,1380995276,C. Holmberg
a3126,49136410,M. Huber
a3127,1388353546,W. Sweeney
a3128,36148704,C. Waters
a3129,14293363,A. Calamida
a3130,144863162,S. Casertano
a3131,102474482,D. Farrow
a3132,41182578,G. Hasinger
a3133,2058730610,R. Henderson
a3134,32121026,K. Long
a3135,103363862,N. Metcalfe
a3136,145511695,G. Narayan
a3137,1389942725,M. Nieto-Santisteban
a3138,3028504,P. Norberg
a3139,87452225,A. Rest
a3140,96237694,R. Saglia
a3141,102365439,A. Thakar
a3142,4816296,J. Tonry
a3143,1899842,J. Valenti
a3144,30724475,S. Werner
a3145,2107867356,R. White
a3146,27755593,L. Denneau
a3147,49729592,P. Draper
a3148,7446053,K. Hodapp
a3149,2676381,R. Jedicke
a3150,33742171,N. Kaiser
a3151,41196858,R. Kudritzki
a3152,6088516,R. Wainscoat
a3153,3111523,S. Chastel
a3154,5359619,B. McLean
a3155,47898664,M. Postman
a3156,30068276,B. Shiao
a3157,1960058,K. Shibata
a3158,121169265,O. Iwamoto
a3159,92167064,T. Nakagawa
a3160,69521687,N. Iwamoto
a3161,49722691,A. Ichihara
a3162,34939167,S. Chiba
a3163,15872967,K. Furutaka
a3164,9358454,N. Otuka
a3165,47175113,T. Ohsawa
a3166,31837937,T. Murata
a3167,91833179,H. Matsunobu
a3168,91358775,A. Zukeran
a3169,47438562,S. Kamada
a3170,51294019,J. Katakura
a3171,3621921,C. Cooper
a3172,2495739,J. Dickinson
a3173,39110899,K. Rosenberg
a3174,3751509,B. Zuckerberg
a3175,5756237,David N. Bonter
a3176,2000020,L. Einav
a3177,2086700188,Jonathan Levin
a3178,1778398,Lada A. Adamic
a3179,1745069,A. Barabasi
a3180,2056661864,Devon Brewer
a3181,2560153,N. Christakis
a3182,2016371,J. Fowler
a3183,34750789,M. Gutmann
a3184,1768120,T. Jebara
a3185,1863307,M. Macy
a3186,145364504,D. Roy
a3187,2710663,Marshall W. Van Alstyne
a3188,1781565,C. Dwork
a3189,145818608,V. Feldman
a3190,1775622,Moritz Hardt
a3191,1695317,T. Pitassi
a3192,1746057,O. Reingold
a3193,1682008,Aaron Roth
a3194,7502960,Nirav C. Merchant
a3195,150987388,Eric Lyons
a3196,5302840,S. Goff
a3197,143978505,M. Vaughn
a3198,145575011,D. Ware
a3199,2741553,D. Micklos
a3200,2432510,P. Antin
a3201,145984076,J. Jenkins
a3202,2775573,J. Twicken
a3203,3283185,S. McCauliff
a3204,50298767,Jennifer Campbell
a3205,30811204,D. Sanderfer
a3206,96406583,D. Lung
a3207,1403821631,M. Mansouri-Samani
a3208,38509485,F. Girouard
a3209,5784090,P. Tenenbaum
a3210,36187205,T. Klaus
a3211,2109846069,Jeffrey C. Smith
a3212,5459316,D. Caldwell
a3213,92835436,A. D. Chacon
a3214,2405399,C. Henze
a3215,1415489809,Cory Heiges
a3216,50238621,D. Latham
a3217,48281273,E. Morgan
a3218,2810126,D. Swade
a3219,9422303,S. Rinehart
a3220,7209280,R. Vanderspek
a3221,40532960,Rhiannon Crain
a3222,2110110304,J. Martin
a3223,47207370,K. Purcell
a3224,12184914,C. Ragin
a3225,2482325,J. Acker
a3226,35151586,G. Leptoukh
a3227,1685717,Cristian S. Calude
a3228,145529421,G. Longo
a3229,31846263,Kyle M Lang
a3230,2462877,T. Little
a3231,1695784,U. Fayyad
a3232,1398381803,G. Piatetsky-Shapiro
a3233,13284967,Molly Simis
a3234,49101932,Haley C. Madden
a3235,32998833,M. Cacciatore
a3236,3435391,Sara K. Yeo
a3237,47747541,J. Hooson
a3238,2182799437,Marisol Warthon-Medinaa
a3239,2182805362,Neil Hancocka
a3240,2170381079,Katharine
a3241,2182802247,Greatheada
a3242,2080302603,B. Knowlesa
a3243,2182806808,Elisa Vargas-Garciaa
a3244,2182802263,Lauren E. Gibsona
a3245,2087545982,L. Busha
a3246,2182803320,Barrie Margettsc
a3247,2096849874,Siăn
a3248,2182809424,Robinsond
a3249,2182803371,Andy Nessf
a3250,2182803273,Nisreen A. Alwanf
a3251,2182799452,Petra A. Warkh
a3252,2182799491,Mark Roeb
a3253,2182809280,Paul Finglasb
a3254,2182799456,Toni Steerk
a3255,100553132,Polly
a3256,2182805347,Pagek
a3257,94414333,L. JOHNSONl
a3258,2182806895,Katharine Robertsm
a3259,2182803363,Birdem Amoutzopoulosk
a3260,2182806899,Victoria J. Burleya
a3261,2182803270,Darren C. Greenwoodo
a3262,2182799446,Janet E. Cadea
a3263,66245246,Shibin Song
a3264,143817739,J. Leeuwen
a3265,102662611,Organización para la Cooperación y el Desarrollo Económicos. Ocde
a3266,80993520,D. Minner
a3267,27424946,Abigail Jurist Levy
a3268,3209717,J. Century
a3269,49924962,G. Gauchat
a3270,1759447,L. Palen
a3271,11604561,K. Anderson
a3272,2235217,D. Rubin
a3273,1748169,Kuansan Wang
a3274,3303634,Zhihong Shen
a3275,92605280,Chiyuan Huang
a3276,153248481,Chieh-Han Wu
a3277,40329918,Darrin Eide
a3278,2047998,Yuxiao Dong
a3279,33117655,Junjie Qian
a3280,2035106,Anshul Kanakia
a3281,2116403522,Alvin Chen
a3282,46187984,Richard Rogahn
a3283,8493799,Neha Patki
a3284,144281543,Roy Wedge
a3285,144963537,S. Muthukrishnan
a3286,2337686,P. N. Edwards
a3287,2510073,M. Mayernik
a3288,1858413,G. Bowker
a3289,50194858,Jennifer C Molloy
a3290,47132244,Alycia Crall
a3291,49801047,Greg Newman
a3292,2071628,T. Stohlgren
a3293,4591929,Kirstin A. Holfelder
a3294,1397494012,J. Graham
a3295,6641037,D. Waller
a3296,2971817,A. Langville
a3297,1904754,C. D. Meyer
a3298,48417693,J. Gray
a3299,2951611,C. Gerlitz
a3300,31935272,Liliana Bounegru
a3301,2581334,J. Danielson
a3302,52168472,D. Gesch
a3303,1711673,N. Bessis
a3304,48936885,H. Carlone
a3305,1410188173,Angela C. Johnson
a3306,2771741,W. Buytaert
a3307,35047512,Z. Zulkafli
a3308,49777530,S. Grainger
a3309,152444613,L. Acosta
a3310,5956576,Tilashwork C. Alemie
a3311,5879996,J. Bastiaensen
a3312,2579406,B. Bièvre
a3313,5141047,J. Bhusal
a3314,36471510,Julian Clark
a3315,5035185,A. Dewulf
a3316,116622993,Marc Foggin
a3317,1768753,D. Hannah
a3318,4066872,Christian Hergarten
a3319,144713243,A. Isaeva
a3320,5660877,T. Karpouzoglou
a3321,145110416,B. Pandeya
a3322,1517479988,D. Paudel
a3323,2051979204,K. Sharma
a3324,2859600,T. Steenhuis
a3325,104397834,S. Tilahun
a3326,6250898,G. Hecken
a3327,5070683,M. Zhumanova
a3328,2013713,George O. Strawn
a3329,3880218,Daniel Pemstein
a3330,89835126,Kyle L. Marquardt
a3331,89295833,Eitan Tzelgov
a3332,46393456,Yi-ting Wang
a3333,117173287,Farhad Miri
a3334,3080392,A. Onwuegbuzie
a3335,69040059,W. Dickinson
a3336,32258918,N. Leech
a3337,1812710,A. G. Zoran
a3338,52066961,W. Freudling
a3339,66809750,M. Romaniello
a3340,3850813,D. Bramich
a3341,145342437,P. Ballester
a3342,30669510,V. Forchì
a3343,1405469611,C. E. Garcia-Dablo
a3344,91726094,S. Moehler
a3345,10126739,M. Neeser
a3346,3652339,T. Perrino
a3347,35258606,G. Howe
a3348,2053430542,Anne Sperling
a3349,2559141,W. Beardslee
a3350,10266391,I. Sandler
a3351,5190462,D. Shern
a3352,5319207,H. Pantin
a3353,7391894,Sheila Kaupert
a3354,49292396,Nicole Cano
a3355,5115681,Gracelyn Cruden
a3356,6075439,F. Bandiera
a3357,152392003,C. Brown
a3358,1813939,R. Rust
a3359,50474058,Ming-Hui Huang
a3360,73774143,M. Perc
a3361,144055554,X. Zuo
a3362,1400208106,Jeffrey S. Anderson
a3363,3326631,P. Bellec
a3364,2573847,R. Birn
a3365,2268929,B. Biswal
a3366,2639521,J. Blautzik
a3367,143870238,J. Breitner
a3368,1761695,R. Buckner
a3369,144048760,V. Calhoun
a3370,1981339,F. Castellanos
a3371,7785640,Antao Chen
a3372,2146712635,Bing Chen
a3373,49251459,Jiangtao Chen
