authorId,authorUrl,authorName
a3086,2083633379,F. Jiménez-Forteza
a3087,1872098,W. Johnson
a3088,2253991233,D. Jones
a3089,2236696300,R. Jones
a3090,144941913,R. Jonker
a3091,118172051,L. Ju
a3092,145705626,K. Haris
a3093,3252957,P. Kalmus
a3094,4013201,V. Kalogera
a3095,102803775,S. Kandhasamy
a3096,113109199,G. Kang
a3097,117960293,J. Kanner
a3098,117461506,M. Kasprzack
a3099,3110392,R. Kasturi
a3100,73572953,E. Katsavounidis
a3101,92990302,W. Katzman
a3102,47115119,H. Kaufer
a3103,72310918,K. Kaufman
a3104,2236696178,K. Kawabe
a3105,50097945,S. Kawamura
a3106,3088874,F. Kawazoe
a3107,47487881,F. Kéfélian
a3108,94813340,D. Keitel
a3109,1381238725,D. Kelley
a3110,117502934,W. Kells
a3111,102477370,D. Keppel
a3112,5233078,A. Khalaidovski
a3113,102504065,F. Khalili
a3114,116023257,E. Khazanov
a3115,2107427690,B. Kim
a3116,2107550456,C. Kim
a3117,81853995,K. Kim
a3118,2107349990,N. Kim
a3119,2157680741,W. Kim
a3120,103297393,Y. Kim
a3121,1383471368,P. King
a3122,1380953270,D. Kinzel
a3123,2256627264,J. Kissel
a3124,50881080,S. Klimenko
a3125,113878828,J. Kline
a3126,102990823,S. Koehlenbeck
a3127,152384227,K. Kokeyama
a3128,47186030,V. Kondrashov
a3129,134728848,S. Koranda
a3130,1387828089,W. Korth
a3131,123935440,I. Kowalska
a3132,116559403,D. Kozak
a3133,117543300,A. Kremin
a3134,6969757,V. Kringel
a3135,145264486,B. Krishnan
a3136,2009439,A. Królak
a3137,1848510,C. Kucharczyk
a3138,46244357,S. Kudła
a3139,143774507,G. Kuehn
a3140,50333527,A. Kumar
a3141,2107297300,D. Kumar
a3142,2211868750,P. Kumar
a3143,3325017,R. Kumar
a3144,4306289,R. Kurdyumov
a3145,152544506,P. Kwee
a3146,2256627610,M. Landry
a3147,2256627339,B. Lantz
a3148,2259047183,S. Larson
a3149,1381303595,P. Lasky
a3150,103120407,C. Lawrie
a3151,2025374,A. Lazzarini
a3152,4943865,P. Leaci
a3153,4348499,E. Lebigot
a3154,153797038,H. Lee
a3155,79933754,J. Lee
a3156,97896390,M. Leonardi
a3157,1380953715,J. Leong
a3158,144867899,A. L. Roux
a3159,1947995,N. Leroy
a3160,152283057,N. Letendre
a3161,152480482,B. Levine
a3162,6420745,V. Lhuillier
a3163,1410145171,T. G. F. Li
a3164,97470840,A. Lin
a3165,1383461830,T. Littenberg
a3166,5135129,V. Litvine
a3167,39746941,F. Liu
a3168,93578151,H. Liu
a3169,49421475,Y. Liu
a3170,92856980,Z. Liu
a3171,50841153,D. Lloyd
a3172,102887138,N. Lockerbie
a3173,6549875,V. Lockett
a3174,4728385,D. Lodhia
a3175,102586356,K. Loew
a3176,50369864,J. Logue
a3177,1387833365,A. Lombardi
a3178,2888078,M. Lorenzini
a3179,2289734,V. Loriette
a3180,5282740,M. Lormand
a3181,2014559,G. Losurdo
a3182,1381196827,J. Lough
a3183,144923139,J. Luan
a3184,87649791,M. Lubinski
a3185,103021179,H. Luck
a3186,87451944,A. Lundgren
a3187,144040646,J. Macarthur
a3188,47675572,E. Macdonald
a3189,6032540,B. Machenschalk
a3190,102909091,M. Macinnis
a3191,1381197152,D. Macleod
a3192,1381197312,F. Magaña-Sandoval
a3193,6266983,M. Mageswaran
a3194,5119521,K. Mailand
a3195,2590296,E. Majorana
a3196,46486304,I. Maksimovic
a3197,3595315,V. Malvezzi
a3198,144047572,N. Man
a3199,2125350942,G. Manca
a3200,31382442,I. Mandel
a3201,152482307,V. Mandic
a3202,5720000,V. Mangano
a3203,2108329,M. Mantovani
a3204,2950393,F. Marchesoni
a3205,144045039,F. Marion
a3206,50184636,S. Márka
a3207,40412024,Z. Márka
a3208,83587364,W. D. Wright
a3209,3185893,T. McCormick
a3210,121406180,Hedwig Lee
a3211,7363052,Nina L. Cesare
a3212,2204469,A. Shojaie
a3213,3003737,Emma S. Spiro
a3214,145748883,Julián Luengo
a3215,144143284,R. Graham
a3216,1717349,D. Knuth
a3217,2141503355,Oren Patashnik
a3218,9414241,Karim Abouelmehdi
a3219,1935321,A. B. Hssane
a3220,10441982,Hayat Khaloufi
a3221,1996651,B. Granger
a3222,152659498,Fernando Pérez
a3223,144539424,N. Chawla
a3224,2004577537,Weiqi Wang
a3225,143804377,E. Krishnan
a3226,46651096,E. Olivetti
a3227,4145599,J. Cole
a3228,2117008214,Edward Kim
a3229,144503015,O. Kononova
a3230,2807088,G. Ceder
a3231,92655573,T. Y. Han
a3232,4894686,A. Hiszpanski
a3233,152181346,Tony (Anthony) John Grenville Hey
a3234,33503698,J. Wardlaw
a3235,2065826420,Rosa Arias
a3236,143747427,J. Piera
a3237,7025219,M. Penker
a3238,1975339,Christopher Kullenberg
a3239,3215189,Dick Kasperowski
a3240,145193818,C. Bird
a3241,144849745,R. Baker
a3242,2447179,P. Inventado
a3243,40119133,G. Carlsson
a3244,49386177,D. Aksnes
a3245,2161266,G. Sivertsen
a3246,2068069380,A. Howard
a3247,2913228,A. Sohail
a3248,4231256,Leopold Talirz
a3249,41192168,Snehal Kumbhar
a3250,153577509,Elsa Passaro
a3251,32564579,Aliaksandr V. Yakutovich
a3252,2070963930,Valeria Granata
a3253,46272828,F. Gargiulo
a3254,2075042177,Marco Borelli
a3255,32077722,M. Uhrin
a3256,145209987,Sebastiaan P. Huber
a3257,2011365,Spyros Zoupanos
a3258,40757803,C. Adorf
a3259,35766258,C. Andersen
a3260,2361776,O. Schütt
a3261,2460146,C. Pignedoli
a3262,2156318,D. Passerone
a3263,3298584,J. VandeVondele
a3264,35060564,T. Schulthess
a3265,34303113,G. Pizzi
a3266,2292631,N. Marzari
a3267,97944003,Pradeep Chintagunta
a3268,2220546,D. Hanssens
a3269,2344635,J. Hauser
a3270,8493799,Neha Patki
a3271,144281543,Roy Wedge
a3272,2495739,J. Dickinson
a3273,39110899,K. Rosenberg
a3274,144172468,D. Donaldson
a3275,5109349,A. Storeygard
a3276,3507117,T. Murdoch
a3277,4648711,A. Detsky
a3278,145684572,D. Lindsay
a3279,48018810,Sanchita Bhattacharya
a3280,38170019,Sandra Andorf
a3281,152268965,Linda Gomes
a3282,2054388427,Henry Schaefer
a3283,3390886,J. Pontius
a3284,152449834,Patty Berger
a3285,1393077058,Vince Desborough
a3286,2109970090,Thomas Smith
a3287,144580534,John Campbell
a3288,37491940,Elizabeth Thomson
a3289,153674512,Ruth Monteiro
a3290,2067342602,Patricia Guimaraes
a3291,145861084,Bryan Walters
a3292,3266580,Jeffrey A. Wiser
a3293,1716151,A. Butte
a3294,102816748,J. Cohen
a3295,72026341,G. Wyszecki
a3296,145984076,J. Jenkins
a3297,2775573,J. Twicken
a3298,3283185,S. McCauliff
a3299,50298767,Jennifer Campbell
a3300,30811204,D. Sanderfer
a3301,96406583,D. Lung
a3302,1403821631,M. Mansouri-Samani
a3303,38509485,F. Girouard
a3304,5784090,P. Tenenbaum
a3305,36187205,T. Klaus
a3306,2109846069,Jeffrey C. Smith
a3307,5459316,D. Caldwell
a3308,92835436,A. D. Chacon
a3309,2405399,C. Henze
a3310,1415489809,Cory Heiges
a3311,50238621,D. Latham
a3312,48281273,E. Morgan
a3313,2810126,D. Swade
a3314,9422303,S. Rinehart
a3315,7209280,R. Vanderspek
a3316,117270759,P. Adams
a3317,1874113,D. Gilbert
a3318,34896633,Stephen Pettigrew
a3319,144882054,Timothy D. Wilson
a3320,1980297,M. Aristeidou
a3321,2786227,C. Herodotou
a3322,3253342,G. Verbeke
a3323,2491165,G. Molenberghs
a3324,2358653,Thomas E. Nichols
a3325,89297323,Samir Das
a3326,1717616,S. Eickhoff
a3327,144159535,Alan C. Evans
a3328,1975196,T. Glatard
a3329,1761354,Michael Hanke
a3330,3351205,N. Kriegeskorte
a3331,2333008,M. Milham
a3332,145625277,R. Poldrack
a3333,144063147,J. Poline
a3334,2699005,Erika Proal
a3335,8493461,B. Thirion
a3336,7549580,D. V. Van Essen
a3337,2054932935,Tonya White
a3338,145198313,B. Yeo
a3339,4053377,C. Kletzing
a3340,2671531,W. Kurth
a3341,2243087352,Mario H. Acuña
a3342,144386961,R. Macdowall
a3343,2125435085,R. Torbert
a3344,4941227,T. Averkamp
a3345,30571629,D. Bodet
a3346,144472893,S. Bounds
a3347,7695765,M. Chutter
a3348,144520577,J. Connerney
a3349,97919438,D. Crawford
a3350,40827677,J. Dolan
a3351,36645616,R. Dvorský
a3352,4007566,G. Hospodarsky
a3353,6030811,V. Jordanova
a3354,113494752,R. Johnson
a3355,47730357,D. Kirchner
a3356,14394636,B. Mokrzycki
a3357,72145706,G. Needell
a3358,153141242,J. Odom
a3359,2069935795,D. Mark
a3360,8485029,R. Pfaff
a3361,50679726,J. R. Phillips
a3362,143914383,C. Piker
a3363,153527897,S. Remington
a3364,39022066,D. Rowland
a3365,3695204,O. Santolík
a3366,34577054,R. Schnurr
a3367,67343435,D. Sheppard
a3368,2158122949,Charles W. Smith
a3369,145900285,R. Thorne
a3370,115400115,J. Tyler
a3371,38480469,Jacob Metcalf
a3372,48024382,K. Crawford
a3373,2482325,J. Acker
a3374,35151586,G. Leptoukh
a3375,48936885,H. Carlone
a3376,1410188173,Angela C. Johnson
a3377,1380260980,H. Flewelling
a3378,7232378,E. Magnier
a3379,41200687,K. Chambers
a3380,48012365,J. Heasley
a3381,1380995276,C. Holmberg
a3382,49136410,M. Huber
a3383,1388353546,W. Sweeney
a3384,36148704,C. Waters
a3385,14293363,A. Calamida
a3386,144863162,S. Casertano
a3387,102474482,D. Farrow
a3388,41182578,G. Hasinger
a3389,2058730610,R. Henderson
a3390,32121026,K. Long
a3391,103363862,N. Metcalfe
a3392,145511695,G. Narayan
a3393,1389942725,M. Nieto-Santisteban
a3394,3028504,P. Norberg
a3395,87452225,A. Rest
a3396,96237694,R. Saglia
a3397,102365439,A. Thakar
a3398,4816296,J. Tonry
a3399,1899842,J. Valenti
a3400,30724475,S. Werner
a3401,144244315,R. White
a3402,27755593,L. Denneau
a3403,49729592,P. Draper
a3404,7446053,K. Hodapp
a3405,2676381,R. Jedicke
a3406,33742171,N. Kaiser
a3407,41196858,R. Kudritzki
a3408,6088516,R. Wainscoat
a3409,143710263,Ps Builders
a3410,3111523,S. Chastel
a3411,144885610,B. McLean
a3412,47898664,M. Postman
a3413,30068276,B. Shiao
a3414,49503161,R. Beyer
a3415,145749658,O. Alexandrov
a3416,69023681,S. McMichael
a3417,1695784,U. Fayyad
a3418,1398381803,G. Piatetsky-Shapiro
a3419,1960058,K. Shibata
a3420,121169265,O. Iwamoto
a3421,92167064,T. Nakagawa
a3422,69521687,N. Iwamoto
a3423,49722691,A. Ichihara
a3424,34939167,S. Chiba
a3425,15872967,K. Furutaka
a3426,9358454,N. Otuka
a3427,47175113,T. Ohsawa
a3428,31837937,T. Murata
a3429,91833179,H. Matsunobu
a3430,91358775,A. Zukeran
a3431,47438562,S. Kamada
a3432,51294019,J. Katakura
a3433,145938927,W. Kuhn
a3434,145882060,Tomi Kauppinen
a3435,1727108,K. Janowicz
a3436,5756237,David N. Bonter
a3437,40532960,Rhiannon L. Crain
a3438,2110110304,J. Martin
a3439,47207370,K. Purcell
a3440,143817739,J. Leeuwen
a3441,23109668,Julien Troudet
a3442,3202111,P. Grandcolas
a3443,3709509,A. Blin
a3444,1398779531,Régine Vignes-Lebbe
a3445,3652060,F. Legendre
a3446,1708677,E. Dart
a3447,49170176,Lauren Rotman
a3448,145765359,B. Tierney
a3449,2054584107,Mary Hester
a3450,2386943,J. Zurawski
a3451,144921859,J. Ramsay
a3452,2056371619,Bernard Walter Silverman
a3453,13284967,Molly Simis
a3454,49101932,Haley C. Madden
a3455,32998833,M. Cacciatore
a3456,3435391,Sara K. Yeo
a3457,1714695,E. Garfield
a3458,2326638,Avita Katal
a3459,2077643,M. Wazid
a3460,145270838,R. Goudar
a3461,14085395,Chris J. Snijders
a3462,2327470,U. Matzat
a3463,2939966,Ulf-Dietrich Reips
a3464,2235217,D. Rubin
a3465,12184914,Charles C. Ragin
a3466,2414623,W. Michener
a3467,2111036325,Matthew B. Jones
a3468,3751509,B. Zuckerberg
a3469,102662611,Organización para la Cooperación y el Desarrollo Económicos. Ocde
a3470,7502960,Nirav C. Merchant
a3471,150987388,Eric Lyons
a3472,5302840,S. Goff
a3473,143978505,M. Vaughn
a3474,145575011,D. Ware
a3475,2741553,D. Micklos
a3476,2432510,P. Antin
a3477,2265555380,Wenming Zhao
a3478,2237130443,Jingfa Xiao
a3479,3880218,Daniel Pemstein
a3480,89835126,Kyle L. Marquardt
a3481,89295833,Eitan Tzelgov
a3482,46393456,Yi-ting Wang
a3483,117173287,Farhad Miri
a3484,1781565,C. Dwork
a3485,145818608,V. Feldman
a3486,1775622,Moritz Hardt
a3487,1695317,T. Pitassi
a3488,1746057,Omer Reingold
a3489,1682008,Aaron Roth
a3490,144963537,S. Muthukrishnan
a3491,35534678,E. Ruppert
a3492,101707203,E. Isin
a3493,65778917,D. Bigo
a3494,40157425,Ton de Jong
a3495,48454219,M. Linn
a3496,2075109,Z. Zacharia
a3497,1695689,Geoffrey E. Hinton
a3498,47975256,A. Lupia
a3499,11448500,Colin Elman
a3500,49924962,G. Gauchat
a3501,2491371,R. Hutchinson
a3502,144799908,D. Sheldon
a3503,37535697,Weng-Keen Wong
a3504,2281754745,Mary M. Gardiner
a3505,11335058,L. Allee
a3506,153003191,P. Brown
a3507,2250389440,John E. Losey
a3508,2286604937,Helen E. Roy
a3509,39095959,R. Smyth
a3510,2249501485,Alfred S. McEwen
a3511,144570575,N. Thomas
a3512,104350573,Hirise Team
a3513,2384128,Madeleine Udell
a3514,34821102,Alex Townsend
a3515,2000020,L. Einav
a3516,2086700188,Jonathan Levin
a3517,31846263,Kyle M Lang
a3518,2462877,T. Little
a3519,48417693,J. Gray
a3520,2951611,C. Gerlitz
a3521,31935272,Liliana Bounegru
a3522,2581334,J. Danielson
a3523,52168472,D. Gesch
a3524,1759447,L. Palen
a3525,11604561,K. Anderson
a3526,2989469,E. Zeydan
a3527,1399280641,J. Mangues-Bafalluy
a3528,2056130278,Patrick Petersen
a3529,2199956285,Hanno Stage
a3530,31369121,Jacob Langner
a3531,80907695,Lennart Ries
a3532,2135744556,Philipp Rigoll
a3533,2199957434,Carl Philipp Hohl
a3534,48930074,E. Sax
a3535,9572457,Agathe Balayn
a3536,2795229,C. Lofi
a3537,143779489,G. Houben
a3538,3767352,Kojiro Shojima
a3539,1720683,B. Baesens
a3540,31914218,Sebastiaan Höppner
a3541,3204201,Tim Verdonck
a3542,1846683,Andrew Caplin
a3543,1685783,Meike Klettke
a3544,1710463,U. Störl
a3545,32454628,A. Nazábal
a3546,145715698,Christopher K. I. Williams
a3547,2364686,Giovanni Colavizza
a3548,2110282025,Camila Rangel Smith
a3549,2110115319,Angus Williams
a3550,2258864892,Yao Fu
a3551,1819152,Rameswar Panda
a3552,2284224531,Xinyao Niu
a3553,2284224134,Xiang Yue
a3554,2264251662,Hanna Hajishirzi
a3555,2282921670,Yoon Kim
a3556,2258803434,Hao Peng
a3557,146448984,Chathura Widanage
a3558,147698290,Niranda Perera
a3559,51227181,V. Abeykoon
a3560,3122947,Supun Kamburugamuve
a3561,2795604,Thejaka Amila Kanewala
a3562,1824115815,Hasara Maithree
a3563,4747885,P. Wickramasinghe
a3564,145452703,A. Uyar
a3565,2540236,Gurhan Gunduz
a3566,145943292,G. Fox
a3567,2161666703,P. Santiya
a3568,2266161160,V. Dhanakoti
a3569,50361331,B. Muthusenthil
a3570,2071435591,H. Weber
a3571,144149891,Oscar Romero
a3572,1789686,R. Wrembel
a3573,94646104,M. Volk
a3574,133861075,D. Staegemann
a3575,1646715885,M. Pohl
a3576,1802804,K. Turowski
a3577,2058152632,Meichun Hsu
a3578,144122431,A. Kemper
a3579,144302930,T. Sellis
a3580,1684306,Z. Chaczko
a3581,30260140,R. Braun
a3582,2115384591,Lu Chen
a3583,1409828392,Yunjun Gao
a3584,2626400,Xinhan Li
a3585,145917501,Christian S. Jensen
a3586,46965289,Gang Chen
a3587,2270452204,Ervin Varga
a3588,26971009,Xiao Hongju
a3589,2059612919,Wang Fei
a3590,2093668436,Wang Fenmei
a3591,72561046,Wang Xiuzhen
a3592,2029677926,M. Atzmueller
a3593,1954295,Samia Oussena
a3594,1403084139,T. Roth-Berghofer
a3595,145369682,M. Solanki
a3596,46289920,Bojan Bozic
a3597,36767711,M. Freudenberg
a3598,2627116,D. Kontokostas
a3599,2111821,Christian Dirschl
a3600,145065453,Rob Brennan
a3601,2202045321,Xiaofei He
a3602,10699750,Xinbo Gao
a3603,2047640322,Yanning Zhang
a3604,145624000,Zhi-Hua Zhou
a3605,2109232342,Zhi-Yong Liu
a3606,31189660,Baochuan Fu
a3607,2348236,Fuyuan Hu
a3608,152780939,Zhanchen Zhang
a3609,2630265,Surojit Biswas
a3610,1806935,Grigory Khimulya
a3611,98779670,E. C. Alley
a3612,6830256,K. Esvelt
a3613,145892667,G. Church
a3614,145104781,M. Tseng
a3615,2154432296,Thi Phuong Thuy Tran
a3616,2052155892,Hien Minh Ha
a3617,123717549,Tat-Dat Bui
a3618,143967208,M. Lim
a3619,2118867023,Shuo Ma
a3620,145473095,Yu Zheng
a3621,1741601,O. Wolfson
a3622,3063974,Mingjun Song
a3623,143856869,S. Rajasekaran
a3624,145036570,P. Wongthongtham
a3625,2288545212,E. Chang
a3626,144306547,T. Dillon
a3627,1711844,I. Sommerville
a3628,1709042,Hujun Yin
a3629,2111264691,J. F. Costa
a3630,2055369436,G. Barreto
a3631,2301356728,G. PrajithP
a3632,2301357739,Minu Augustine
a3633,2301336012,Student
a3634,2268084079,Fadi Hage Chehade
a3635,2268201779,Chen Hu
a3636,2268306009,Ke Wang
a3637,1859607,Andreas Vogelsang
a3638,145654045,Markus Borg
a3639,70496496,S. Diallo
a3640,1696792,A. Tolk
a3641,2070663250,Jason Graff
a3642,3311153,Anthony Barraco
a3643,100697397,Timur Bikmukhametov
a3644,9318637,J. Jäschke
a3645,2146237229,Jian Yang
a3646,2067779555,Fang Fang
a3647,145928755,Changyin Sun
a3648,46314609,Wenjia Wang
a3649,1398130831,V. J. Rayward-Smith
a3650,3246447,E. Cueto
a3651,1404357787,E. Abisset-Chavanne
a3652,98117123,J. Duval
a3653,50424517,F. Khaldi
a3654,145299345,Jianglin Fu
a3655,1509385629,Shikai Li
a3656,2127773416,Yuming Jiang
a3657,41016969,Kwan-Yee Lin
a3658,144461220,Chen Qian
a3659,1717179,Chen Change Loy
a3660,2110050420,Wayne Wu
a3661,2117940996,Ziwei Liu
a3662,48169695,Lidong Wang
a3663,39244127,C. Alexander
a3664,3460565,Fatih Gurcan
a3665,1803934,N. Cagiltay
a3666,153827249,Guozhu Dong
a3667,2146397025,Huan Liu
a3668,1684197,Y. Ioannidis
a3669,1692152,Lee
a3670,1736021,R. Ng
a3671,1706506,W. Maalej
a3672,9461040,Maleknaz Nayebi
a3673,2197738,Timo Johann
a3674,1730441,G. Ruhe
a3675,1719124,Saleema Amershi
a3676,1776779,Andrew Begel
a3677,1710751,R. Deline
a3678,50355692,H. Gall
a3679,1783184,Ece Kamar
a3680,1693689,Nachiappan Nagappan
a3681,2571049,Besmira Nushi
a3682,2198278,Haibo He
a3683,2111388466,E. A. Garcia
a3684,133762345,Carlos F. Guimarães
a3685,2692113,L. Gasperini
a3686,144574329,A. P. Marques
a3687,144099012,R. Reis
a3688,1380118346,Mohammed Alquraishi
a3689,34010148,D. Christensen
a3690,144617096,R. Dittmann
a3691,1397317879,B. Linares-Barranco
a3692,145428675,A. Sebastian
a3693,23984290,M. L. Gallo
a3694,2754545,A. Redaelli
a3695,2919899,S. Slesazeck
a3696,144492720,T. Mikolajick
a3697,30119389,S. Spiga
a3698,2496712,S. Menzel
a3699,3260728,I. Valov
a3700,47804626,G. Milano
a3701,40139278,C. Ricciardi
a3702,48814184,S. Liang
a3703,145085086,F. Miao
a3704,143690344,M. Lanza
a3705,115227438,T. Quill
a3706,9510216,S. Keene
a3707,4044901,A. Salleo
a3708,2595706,J. Grollier
a3709,2132978494,Danijela Markovi'c
a3710,3139716,A. Mizrahi
a3711,2144854097,Peng Yao
a3712,152905474,J. Yang
a3713,1721210,G. Indiveri
a3714,33102961,J. Strachan
a3715,2070966640,S. Datta
a3716,2111089,E. Vianello
a3717,2725658,A. Valentian
a3718,96305499,J. Feldmann
a3719,2108263641,Xuan Li
a3720,144372362,W. Pernice
a3721,1771881,H. Bhaskaran
a3722,144409615,S. Furber
a3723,1734355,E. Neftci
a3724,65825675,Franz Scherr
a3725,145247053,W. Maass
a3726,66343172,Srikanth Ramaswamy
a3727,145380118,J. Tapson
a3728,9352814,P. Panda
a3729,1992946926,Youngeun Kim
a3730,1991157,G. Tanaka
a3731,34180590,S. Thorpe
a3732,1897771,C. Bartolozzi
a3733,3081938,T. A. Cleland
a3734,153466606,C. Posch
a3735,1704961,Shih-Chii Liu
a3736,32357934,G. Panuccio
a3737,144774721,M. Mahmud
a3738,1564619335,A. Mazumder
a3739,153355079,M. Hosseini
a3740,2393902,T. Mohsenin
a3741,1452347065,Elisa Donati
a3742,3259122,Silvia Tolu
a3743,2768181,R. Galeazzi
a3744,115284482,Martin Ejsing Christensen
a3745,34508003,Sune Holm
a3746,144983981,D. Ielmini
a3747,1898968,N. Pryds
a3748,144546220,Leo H. Chiang
a3749,46711070,Bo Lu
a3750,143892840,Ivan Castillo
a3751,50997210,Stephanie M. Farewell
a3752,144502903,W. Fan
a3753,1729031,Floris Geerts
a3754,1708593,L. Lakshmanan
a3755,1937633,Ming Xiong
a3756,40209381,Y. Chan
a3757,1996777,J. Talburt
a3758,37906227,T. Talley
a3759,2117896294,Qing Li
a3760,1726262,Rynson W. H. Lau
a3761,144696534,D. McLeod
a3762,2155139083,Jiming Liu
a3763,72743934,M. Hurley
a3764,2933188,D. Gottuk
a3765,145031798,J. Hall
a3766,30692540,K. Harada
a3767,4789972,E. Kuligowski
a3768,21166307,M. Puchovsky
a3769,2085682,J. Torero
a3770,2054190005,JJohn M. Watts
a3771,2081509576,C. Wieczorek
a3772,1689732,S. Biffl
a3773,40468600,A. Luder
a3774,145099042,Detlef Gerhard
a3775,39496137,Kim Herzig
a3776,2172223304,Luke Ghostling
a3777,2172223566,Maximilian Grothusmann
a3778,39855161,Sascha Just
a3779,2172228380,Nora Huang
a3780,2172224059,Alan Klimowski
a3781,2172209671,Yashasvini Ramkumar
a3782,2172209669,Myles McLeroy
a3783,1979660,Kivanç Muslu
a3784,1906848,Hitesh Sajnani
a3785,2172209406,Varsha Vadaga
a3786,2167830,R. Debreceny
a3787,1682266,Carsten Felden
a3788,69064564,Bartosz Ochocki
a3789,31467022,Maciej Piechocki
a3790,30463488,Michal Piechocki
a3791,50126483,Q. Nguyen
a3792,88927037,H. Ly
a3793,118106724,Lanh Si Ho
a3794,1401016320,N. Al‐Ansari
a3795,21322397,H. V. Le
a3796,93298742,V. Tran
a3797,46952045,Indra Prakash
a3798,144109958,B. Pham
a3799,144583289,Chuan Zhang
a3800,50260338,Liwei Cao
a3801,49186064,A. Romagnoli
a3802,122380062,G. Lanzano
a3803,52069322,S. Sgobba
a3804,32599628,L. Luzi
a3805,49914850,R. Puglia
a3806,67306404,F. Pacor
a3807,101235876,C. Felicetta
a3808,1411059581,M. D’Amico
a3809,39213944,F. Cotton
a3810,40552097,D. Bindi
a3811,2776097,M. Horsch
a3812,2504379,Christoph Niethammer
a3813,39471745,G. Boccardo
a3814,13723692,P. Carbone
a3815,50614069,S. Chiacchiera
a3816,12780766,M. Chiricotto
a3817,32456007,J. Elliott
a3818,5999063,V. Lobaskin
a3819,2060477694,Philipp Neumann
a3820,1419466107,Matthew Schiffels
a3821,48707144,M. Seaton
a3822,33460645,I. Todorov
a3823,1736728,J. Vrabec
a3824,2020589,W. Cavalcanti
a3825,3351861,Zeynep Tufekci
a3826,2098432417,K. Boehm
a3827,144579753,Pegah Khosravi
a3828,2264295003,R. Vanguri
a3829,3208622,Jianjiong Gao
a3830,1722262,G. Danezis
a3831,1393591007,J. Domingo-Ferrer
a3832,46215388,M. Hansen
a3833,1799227,J. Hoepman
a3834,1762369,D. L. Métayer
a3835,1912416,R. Tirtea
a3836,2356074,Stefan Schiffner
a3837,1974037,K. Duraisamy
a3838,145114523,G. Iaccarino
a3839,41193045,Heng Xiao
a3840,5940700,A. Madni
a3841,3075214,C. C. Madni
a3842,144298814,Scott D. Lucero
a3843,1710489,Carlo A. Furia
a3844,145278906,R. Feldt
a3845,2148843,R. Torkar
a3846,31200459,Y. Martín
a3847,1686990,A. Kung
a3848,2505318,B. Sridevi
a3849,2471699,Emily M. Bender
a3850,144029598,Batya Friedman
a3851,47271615,Kevin Kaichuang Yang
a3852,51125091,Zachary Wu
a3853,2795724,F. Arnold
a3854,1755591,B. Zeigler
a3855,115194924,Phil Hammonds
a3856,1742997,C. Fyfe
a3857,2111414570,Dongsup Kim
a3858,1739906639,Soo-Young Lee
a3859,51366299,E. Russo
a3860,30719277,U. Çeken
a3861,97731838,J. Clinton
a3862,145807284,G. Costa
a3863,97651595,L. Duni
a3864,101175559,E. Farzanegan
