reviewId,paperId,reviewText,reviewDecision,paperTitle
r2312,p2312,Review Comment,1,Reframing Business: When the Map Changes the Landscape
r2313,p2313,Review Comment,1,Policy Risk and the Business Cycle ∗
r2314,p2314,Review Comment,1,Higher Education: A Critical Business
r2315,p2315,Review Comment,0,The Effects of Entrepreneurial Proclivity and Market Orientation on Business Performance
r2316,p2316,Review Comment,1,Why Can’t a Family Business Be More Like a Nonfamily Business?
r2317,p2317,Review Comment,1,Models of business cycles
r2318,p2318,Review Comment,0,Business process modelling: Review and framework
r2319,p2319,Review Comment,1,Detrending and business cycle facts
r2320,p2320,Review Comment,1,Qualitative research for international business
r2321,p2321,Review Comment,1,The Role of the Business Press as an Information Intermediary
r2322,p2322,Review Comment,1,Building an integrative model of small business growth
r2323,p2323,Review Comment,0,ARIS - Business Process Modeling
r2324,p2324,Review Comment,0,Investigating the Impact of Firm Size on Small Business Social Responsibility: A Critical Review
r2325,p2325,Review Comment,1,Teaching Entrepreneurship: Impact of Business Training on Microfinance Clients and Institutions
r2326,p2326,Review Comment,1,Real-Time Measurement of Business Conditions
r2327,p2327,Review Comment,1,Business model innovation in entrepreneurship
r2328,p2328,Review Comment,1,"Business Process Change: A Study of Methodologies, Techniques, and Tools"
r2329,p2329,Review Comment,0,Measuring the Linkage Between Business and Information Technology Objectives
r2330,p2330,Review Comment,0,Intellectual Capital: Navigating in the New Business Landscape
r2331,p2331,Review Comment,1,Innovations in Retail Business Models
r2332,p2332,Review Comment,0,"Internationalization, innovation and entrepreneurship: business models for new technology-based firms"
r2333,p2333,Review Comment,1,Frontiers of business cycle research
r2334,p2334,Review Comment,1,A Framework for Integrated Risk Management in International Business
r2335,p2335,Review Comment,1,Interfirm Adaptation in Business Relationships
r2336,p2336,Review Comment,1,Why Companies Should Have Open Business Models
r2337,p2337,Review Comment,1,Business Ethics and Stakeholder Analysis
r2338,p2338,Review Comment,1,Strategic Management of the Family Business: Past Research and Future Challenges
r2339,p2339,Review Comment,1,Business Model Dynamics and Innovation: (Re)establishing the Missing Linkages
r2340,p2340,Review Comment,1,Gender and Organizational Performance: Determinants of Small Business Survival and Success
r2341,p2341,Review Comment,1,Can Business Afford to Ignore Social Responsibilities?
r2342,p2342,Review Comment,1,Business Cycle Fluctuations in U.S. Macroeconomic Time Series
r2343,p2343,Review Comment,1,Investment in Enterprise Resource Planning: Business Impact and Productivity Measures
r2344,p2344,Review Comment,1,Business Models for Internet-Based E-Commerce: An Anatomy
r2345,p2345,Review Comment,1,"Software Reuse: Architecture, Process And Organization For Business Success"
r2346,p2346,Review Comment,0,Building a business case for diversity
r2347,p2347,Review Comment,1,Managing Business Complexity: Discovering Strategic Solutions with Agent-Based Modeling and Simulation
r2348,p2348,Review Comment,0,What's News in Business Cycles
r2349,p2349,Review Comment,1,Business Groups in Emerging Economies: A Resource-Based View
r2350,p2350,Review Comment,0,The Effects of Business and Political Ties on Firm Performance: Evidence from China
r2351,p2351,Review Comment,1,The resource-based view and international business:
r2352,p2352,Review Comment,1,Business process mining: An industrial application
r2353,p2353,Review Comment,1,Business Process Management: The Third Wave
r2354,p2354,Review Comment,1,Business Modeling With UML: Business Patterns at Work
r2355,p2355,Review Comment,1,Economic Performance of Group-Affiliated Companies in Korea: Intragroup Resource Sharing and Internal Business Transactions
r2356,p2356,Review Comment,1,"Enterprise, Business-Process and Information Systems Modeling"
r2357,p2357,Review Comment,1,Bank Profitability and the Business Cycle
r2358,p2358,Review Comment,1,Doing Business
r2359,p2359,Review Comment,1,Discriminant Analysis Of Predictors Of Business Failure
r2360,p2360,Review Comment,1,Cross-cultural competence in international business: toward a definition and a model
r2361,p2361,Review Comment,1,Business Research Methods (9th edition)
r2362,p2362,Review Comment,0,Simulation in manufacturing and business: A review
r2363,p2363,Review Comment,1,Diversification Discount or Premium? New Evidence from the Business Information Tracking Series
r2364,p2364,Review Comment,1,London Business School
r2365,p2365,Review Comment,0,Medium Term Business Cycles
r2366,p2366,Review Comment,1,Relationship value and relationship quality: Broadening the nomological network of business‐to‐business relationships
r2367,p2367,Review Comment,0,Theory of Business Enterprise
r2368,p2368,Review Comment,1,Decision Support and Business Intelligence Systems (8th Edition)
r2369,p2369,Review Comment,0,Social Media’s Influence on Business-to-Business Sales Performance
r2370,p2370,Review Comment,1,Business Intelligence: Data Mining and Optimization for Decision Making
r2371,p2371,Review Comment,1,"Business process improvement : the breakthrough strategy for total quality, productivity, and competitiveness"
r2372,p2372,Review Comment,0,Internet Business Models and Strategies: Text and Cases
r2373,p2373,Review Comment,1,Private Global Business Regulation
r2374,p2374,Review Comment,1,Compliance Aware Business Process Design
r2375,p2375,Review Comment,0,Case Study Methodology in Business Research
r2376,p2376,Review Comment,1,Redefining Business Success: Distinguishing Between Closure and Failure
r2377,p2377,Review Comment,1,Taxes and Business Strategy: A Planning Approach
r2378,p2378,Review Comment,0,Information Technology Payoff in E-Business Environments: An International Perspective on Value Creation of E-Business in the Financial Services Industry
r2379,p2379,Review Comment,1,The Current State of Business Intelligence
r2380,p2380,Review Comment,1,Factors Affecting Business Success of Small & Medium Enterprises (SMEs) in Thailand
r2381,p2381,Review Comment,1,Economic Development and Business Ownership: An Analysis Using Data of 23 OECD Countries in the Period 1976–1996
r2382,p2382,Review Comment,1,Digital capital: harnessing the power of business Webs
r2383,p2383,Review Comment,1,"The Effect of Business Regulations on Nascent and Young Business 
Entrepreneurship"
r2384,p2384,Review Comment,1,Exploring the Phenomenon of Customers' Desired Value Change in a Business-to-Business Context
r2385,p2385,Review Comment,0,Statistics for Business and Economics
r2386,p2386,Review Comment,1,Business Process Management
r2387,p2387,Review Comment,1,Managing in complex business networks
r2388,p2388,Review Comment,1,The Link between Business Strategy and Industrial Relations Systems in American Steel Minimills
r2389,p2389,Review Comment,1,Financial Market Imperfections and Business Cycles
r2390,p2390,Review Comment,1,The Business Model: An Integrative Framework for Strategy Execution
r2391,p2391,Review Comment,1,"Small-Business Owner-Managers’ Perceptions of Business Ethics 
and CSR-Related Concepts"
r2392,p2392,Review Comment,1,Trust and commitment influences on customer retention: insights from business-to-business services
r2393,p2393,Review Comment,1,Customer value propositions in business markets.
r2394,p2394,Review Comment,1,"Academic Dishonesty in Graduate Business Programs: Prevalence, Causes, and Proposed Action"
r2395,p2395,Review Comment,1,Designing and evaluating e-business models
r2396,p2396,Review Comment,1,The Inflation Tax in a Real Business Cycle Model
r2397,p2397,Review Comment,1,Are Economic Time Series Asymmetric over the Business Cycle?
r2398,p2398,Review Comment,1,Introduction to From Higher Aims to Hired Hands The Social Transformation of American Business Schools and the Unfulfilled Promise of Management as a Profession
r2399,p2399,Review Comment,1,Measurement of Business Economic Performance: An Examination of Method Convergence
r2400,p2400,Review Comment,1,Measurement of Business Economic Performance: An Examination of Method Convergence
r2401,p2401,Review Comment,1,Social Network Analysis and Mining for Business Applications
r2402,p2402,Review Comment,1,The Oxford Handbook of International Business
r2403,p2403,Review Comment,1,The structural and environmental correlates of business strategy
r2404,p2404,Review Comment,1,Banking panics and business cycles
r2405,p2405,Review Comment,1,Groupware: Computer Support for Business Teams
r2406,p2406,Review Comment,1,How Does Business Analytics Contribute to Business Value?
r2407,p2407,Review Comment,1,Differentiating Entrepreneurs from Small Business Owners: A Conceptualization
r2408,p2408,Review Comment,1,Multilevel models in international business research
r2409,p2409,Review Comment,1,Sources of Business Cycle Fluctuations
r2410,p2410,Review Comment,1,Essentials of Entrepreneurship and Small Business Management
r2411,p2411,Review Comment,1,Business-Cycle Phases and Their Transitional Dynamics
r2412,p2412,Review Comment,1,Seizing the White Space: Business Model Innovation for Growth and Renewal
r2413,p2413,Review Comment,0,Modeling the determinants of customer satisfaction for business-to-business professional services
r2414,p2414,Review Comment,0,Business process management (BPM) standards: a survey
r2415,p2415,Review Comment,1,Achieving and Sustaining Business-IT Alignment
r2416,p2416,Review Comment,1,Business marketing: understand what customers value.
r2417,p2417,Review Comment,1,"Cloud Computing – A Classification, Business Models, and Research Directions"
r2418,p2418,Review Comment,1,Marketing's Role in the Implementation of Business Strategies: A Critical Review and Conceptual Framework
r2419,p2419,Review Comment,1,An Equilibrium Model of the Business Cycle
r2420,p2420,Review Comment,1,Business Cycles and the Asset Structure of Foreign Trade
r2421,p2421,Review Comment,1,"The business model: Theoretical roots, recent developments, and future research"
r2422,p2422,Review Comment,1,e-Business: Roadmap for Success
r2423,p2423,Review Comment,0,Principals and Agents: The Structure of Business
r2424,p2424,Review Comment,1,Business on a handshake
r2425,p2425,Review Comment,0,A Near-Rational Model of the Business Cycle
r2426,p2426,Review Comment,1,Mixing Family with Business: A Study of Thai Business Groups and the Families Behind Them
r2427,p2427,Review Comment,1,The business of international business is culture
r2428,p2428,Review Comment,1,Lambert Review of Business-University Collaboration: Final Report
r2429,p2429,Review Comment,0,Keeping The Family Business Healthy
